Version ID,Primary Product ID,Primary Product ID Type,GTIN,UPC,SKU,Model Number,Serial Number,Registered Number,Alternate Identifier,Certificate Type,Product Name (Model),Trade/Brand Name,Product/Model Description,Product/Model Color,Product/Model Style,Manufacturer GLN,Manufacturer Alternate ID,Small Batch Manufacturer CPSC ID,Manufacturer Name,Manufacturer Address Line 1,Manufacturer Address Line 2,Manufacturer Apt/Suite Number,Manufacturer City,Manufacturer State/Province,Manufacturer Country,Manufacturer Zip/Postal Code,Manufacturer Phone,Manufacturer Email,Manufacture Date,Production Start Date,Production End Date,Lot Number,Lot Number Assigned By,Lab 1 Type,Lab 1 CPSC-ID,Lab 1 Alternate ID,Lab 1 GLN,Lab 1 Name,Lab 1 Address Line 1,Lab 1 Address Line 2,Lab 1 Apt/Suite Number,Lab 1 City,Lab 1 State/Province,Lab 1 Country,Lab 1 Zip/Postal Code,Lab 1 Phone,Lab 1 Email,Lab 1 Citation Codes,Lab 1 Test Report ID,Lab 1 Test URL,Lab 1 Test Report Access Key,Lab 1 Is Component?,Lab 1 Component Description,Last Test Date,Testing Exclusions,Point of Contact (POC) for Test Result Records,POC Alternate ID,POC GLN,POC Name,POC Address Line 1,POC Address Line 2,POC Apt/Suite Number,POC City,POC State/Province,POC Country,POC Zip/Postal Code,POC Phone,POC Email
F2D720C9,VW169-L,Model #,,,,VW169-L,,,,GCC,POSE FITTED TEE - LONG,VUORI,,,,,ECL004,,Colltex Garment MFY CoLtd,Lot 28 Road 7 Trang Bang Industrial Zone An Tinh Ward,,,Trang Bang,Tay Ninh,Viet Nam,,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX53314/2026/CI,www.sgs.com,,TRUE,RT1604268,6/3/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
F8B980B6,VW1198,Model #,,,,VW1198,,,,GCC,L/S SURGE SEAMLESS TEE,VUORI,,,,,MAS004,,Linea Intimo - MAS Active,MAS Active (Pvt) Ltd – Linea Intimo Lot 89A EPZ Biyagama,,,Malwana,Western Province,Sri Lanka,,94777004952,surangapa@masholdings.com,May-26,,,,,ITL,1310,,,SGS Lanka (Pvt) Ltd,141/6,,,Colombo 02,Western,Sri Lanka,,,,1610,SL:TX:2570016766,www.sgs.com,,TRUE,NSL00015A,12/5/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
D2AA8363,VW4520,Model #,,,,VW4520,,,,GCC,"W'S VUORI VINTAGE STRAIGHT 30""",VUORI,,,,,PPJ001,,PPJ-WISER COMPANY LIMITED,48 Tang Nhon Phu Street Tang Nhon Phu Ward,,,Ho Chi Minh,Ho Chi Minh,Vietnam,,84827889120,nkhong@ppj-international.com,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260501593001TX,www.sgs.com,,TRUE,AMX-55275-A-NF,5/20/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
E954AFEE,V1113,Model #,,,,V1113,,,,GCC,S/S VIEWPOINT PERFORM. TEE 2.0,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX21933/2026/YA,www.sgs.com,,TRUE,RT2204035,3/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
7AAB21AE,V2039,Model #,,,,V2039,,,,GCC,PONTO 1/2 ZIP MOCK NECK,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33405/2026/YW,www.sgs.com,,TRUE,RT2310126,4/7/2026,,Importer,,,,,,,,,,,,
4B2FCEC2,VW1212,Model #,,,,VW1212,,,,GCC,HALO ESSENTIAL SCOOP TANK,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33405/2026/YW,www.sgs.com,,TRUE,RT2310126,4/7/2026,,Importer,,,,,,,,,,,,
96AA7293,VW2182,Model #,,,,VW2182,,,,GCC,ÉMILIE CASHMERE OS RIB CREW,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52615311666201TX,www.sgs.com,,TRUE,Y0260-CHILL,5/28/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
BF77166A,VW4190,Model #,,,,VW4190,,,,GCC,HALO MODERN SWEATPANT,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
1380E59D,VW444,Model #,,,,VW444,,,,GCC,CLEAN ELEVATION LEGGING,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33405/2026/YW,www.sgs.com,,TRUE,RT2310126,4/7/2026,,Importer,,,,,,,,,,,,
E1CA1B56,VW4463,Model #,,,,VW4463,,,,GCC,HALO EASY WIDELEG PANT,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33405/2026/YW,www.sgs.com,,TRUE,RT2310126,4/7/2026,,Importer,,,,,,,,,,,,
A0BD0A61,VW1370,Model #,,,,VW1370,,,,GCC,DAILY FORM BRA,VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1016,,,SGS Hong Kong Limited,1/F On Wui Centre 25 Lok Yip Road Fanling NT,,,Hong Kong,,Hong Kong,,,,1610,SL12500324734601TX,www.sgs.com,,TRUE,RP2107-002,7/29/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
D81022C8,VW1610,Model #,,,,VW1610,,,,GCC,VUORI ALLTHEFEELS L/S SCOOP,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40187/2026/CI,www.sgs.com,,TRUE,KP1214RCB0,4/1/2026,,Importer,,,,,,,,,,,,
3374129D,VW3073,Model #,,,,VW3073,,,,GCC,"VUORI ALLTHEFORM SHORT 6""",VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX12858/2026/JU,www.sgs.com,,TRUE,AK1083Q,2/2/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
988E42B3,VW3229,Model #,,,,VW3229,,,,GCC,"VUORI ALLTHEFORM SKIRT 13.5""",VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TXB0455/2025/CI,www.sgs.com,,TRUE,KP0457 - Non Peach,11/12/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
3A13E1B0,VW4130,Model #,,,,VW4130,,,,GCC,VUORI ALLTHEFORM LEGGING,VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX71746/2025/AC,www.sgs.com,,TRUE,KP04570JA0,7/23/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
D311C505,VW1555,Model #,,,,VW1555,,,,GCC,L/S HALO FITTED HOODIE,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33405/2026/YW,www.sgs.com,,TRUE,RT2310126,4/7/2026,,Importer,,,,,,,,,,,,
299FEE85,V3119,Model #,,,,V3119,,,,GCC,"COAST GD SHORT 7""",VUORI,,,,,PPJ001,,PPJ-WISER COMPANY LIMITED,48 Tang Nhon Phu Street Tang Nhon Phu Ward,,,Ho Chi Minh,Ho Chi Minh,Vietnam,,84827889120,nkhong@ppj-international.com,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260401290301TX,www.sgs.com,,TRUE,D01280-01,3/6/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
C637E70C,V4102-30,Model #,,,,V4102-30,,,,GCC,"FLEET TROUSER CLASSIC FIT 30""",VUORI,,,,,ASMTR-003,,GITEKS,Organize Sanayi Bölgesi 1 Cadde No:12  Merkez G?RESUN,,,Giresun,Giresun,Turkey,,4542221444,merdan.yuce@giteks.com.tr,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2779012-RV1,www.sgs.com,,TRUE,415,4/1/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
5BAB4735,V496,Model #,,,,V496,,,,GCC,"GRAFTON PANT 30""",VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1044,,,SGS Korea Co Ltd Anyang Branch,#322 The O Valley Bldg,,,Anyang,Gyeonggi-do,South Korea,,,,1610,F690101/LF-CTSAYSA25-14337,www.sgs.com,,TRUE,BIOFLEX LAB107AW,10/2/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
458BA8DE,VW4569,Model #,,,,VW4569,,,,GCC,HALO LR SLIM FLARE RETRO PANT,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33405/2026/YW,www.sgs.com,,TRUE,RT2310126,4/7/2026,,Importer,,,,,,,,,,,,
8CC9C6F4,VW1416,Model #,,,,VW1416,,,,GCC,VUORI ALLTHEFORM LOGO TANK,VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TXB3219/2025/LI,www.sgs.com,,TRUE,B02ADPA0001,11/28/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
97973769,VW1326,Model #,,,,VW1326,,,,GCC,HALO TRIANGLE BRA,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33405/2026/YW,www.sgs.com,,TRUE,RT2310126,4/7/2026,,Importer,,,,,,,,,,,,
A636DC11,VW3171,Model #,,,,VW3171,,,,GCC,DAILY SPEED SHORT 25,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260401240201TX,www.sgs.com,,TRUE,JBVF00144HB-03,5/9/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
723C8474,VW5157,Model #,,,,VW5157,,,,GCC,RETROGRADE S/S HALF ZIP JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1044,,,SGS Korea Co Ltd Anyang Branch,#322 The O Valley Bldg,,,Anyang,Gyeonggi-do,South Korea,,,,1610,F690101/LF-CTSAYSA25-19849,www.sgs.com,,TRUE,SN-RQ23-2201-268WK,12/24/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
3335673E,VW5160,Model #,,,,VW5160,,,,GCC,CANYON INSULATED SPORTY JKT,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52605283840801TX,www.sgs.com,,TRUE,TS88022E WR0UCXL,2/14/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
5715B689,VW5159,Model #,,,,VW5159,,,,GCC,CANYON INSULATED SPORTY VEST,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52605283840801TX,www.sgs.com,,TRUE,TS88022E WR0UCXL,2/14/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
6D15150A,V8205,Model #,,,,V8205,,,,GCC,V1 TAB SOCK 2.0,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2712010,www.sgs.com,,FALSE,,10/15/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
EB8CF46B,V8220,Model #,,,,V8220,,,,GCC,MICRO STRIPE CREW SOCK,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2772515,www.sgs.com,,FALSE,,3/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
6F9095A9,V8206,Model #,,,,V8206,,,,GCC,QUARTER CREW V1 SOCK 2.0,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2709847-RV1,www.sgs.com,,FALSE,,10/9/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
CEFDB6E0,V8211,Model #,,,,V8211,,,,GCC,V1 CREW SOCK 2.0,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2721612,www.sgs.com,,FALSE,,11/4/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
CAE5FDEE,V8151,Model #,,,,V8151,,,,GCC,QUARTER CREW POINTELLE SOCK,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2709852,www.sgs.com,,FALSE,,10/7/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
B36D9A5A,V1239,Model #,,,,V1239,,,,GCC,VUORI LIFESTYLE GRAPHIC TEE,VUORI,,,,,ASMVN005,,Nha Trang Knitted Garment Export Factory,Km 1447 1A National Highway Bac Nha Trang Ward,,,Khanh Hoa,Khanh Hoa,Viet Nam,,84869364200,jessi.bui@vn.asmaragroup.com,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260200581501TX,www.sgs.com,,TRUE,SJ103.01,3/5/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
B1E5C8D7,VW1619,Model #,,,,VW1619,,,,GCC,COTTONY RIB MOCK NECK TANK,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52605295095001TX,www.sgs.com,,TRUE,DTA03772S01,3/17/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
808320F3,VW642,Model #,,,,VW642,,,,GCC,RIB TEE DRESS,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52605295095001TX,www.sgs.com,,TRUE,DTA03772S01,3/17/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
2C8219DD,VW404,Model #,,,,VW404,,,,GCC,MILES ANKLE PANT,VUORI,,,,,ASMTR-003,,GITEKS,Organize Sanayi Bölgesi 1 Cadde No:12  Merkez G?RESUN,,,Giresun,Giresun,Turkey,,4542221444,merdan.yuce@giteks.com.tr,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2779012-RV1,www.sgs.com,,TRUE,415,4/1/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
9F5C2D56,V5070,Model #,,,,V5070,,,,GCC,CROSSCOURT JACKET 2.0,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX72492/2025/CI,www.sgs.com,,TRUE,JBTG00031BU-00,8/1/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
46BD5DE2,V4015,Model #,,,,V4015,,,,GCC,"FLETCHER PANT CLASSIC 32""",VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1016,,,SGS Hong Kong Limited,1/F On Wui Centre 25 Lok Yip Road Fanling NT,,,Hong Kong,,Hong Kong,,,,1610,SL12500367192301TX,www.sgs.com,,TRUE,PD1508-002,11/14/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
B77F735E,V4015-S,Model #,,,,V4015-S,,,,GCC,"FLETCHER PANT CLASSIC 30""",VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1016,,,SGS Hong Kong Limited,1/F On Wui Centre 25 Lok Yip Road Fanling NT,,,Hong Kong,,Hong Kong,,,,1610,SL12500367192301TX,www.sgs.com,,TRUE,PD1508-002,11/14/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
068BC2B1,V3121,Model #,,,,V3121,,,,GCC,CROSSCOURT PRO SHORT UNLINED 7,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX72492/2025/CI,www.sgs.com,,TRUE,JBTG00031BU-00,8/1/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
A39063D0,VW2177,Model #,,,,VW2177,,,,GCC,HALO HALF ZIP,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
B6480750,V1110,Model #,,,,V1110,,,,GCC,S/S GAMEPOINT POLO 2.0,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TXC0224/2025/JU,www.sgs.com,,TRUE,RT2405079,12/12/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
EA1BCC6B,V8239,Model #,,,,V8239,,,,GCC,RALLY HALF CREW SOCK,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2771979,www.sgs.com,,FALSE,,3/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
02D38A8D,VW1207,Model #,,,,VW1207,,,,GCC,VUORI ALLTHEFORM TANK,VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TXB3219/2025/LI,www.sgs.com,,TRUE,B02ADPA0001,11/28/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
